Source:,http://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/Search Records.csv,,,,,,,,,,,,,,,,
Hazard ID,File ID,Archived Record Key,LUST Event ID,CS or LUST,Site Name,Address,City,Borough,State,Zip Code,Status,Staff,Landowner,Site Type,Latitude,Longitude,Horizontal Datum
24368,107.26.017,199331X001403,1071,LUST,Eielson AFB - Bldg 2212 Wellhouse,; ,Eielson AFB,Fairbanks North Star,AK,99702,Cleanup Complete, No Longer Assigned,354 CES/CC,Unknown,64.67028,-147.0789,
24369,107.26.016,199331X001404,1072,LUST,Eielson AFB - Bldg 1132 Snow Barn,; ,Eielson AFB,Fairbanks North Star,AK,99702,Cleanup Complete, No Longer Assigned,354 CES/CC,Unknown,64.67028,-147.0789,
24370,107.26.015,199331X001402,1073,LUST,Eielson AFB - Bldg 1301,; ,Eielson AFB,Fairbanks North Star,AK,99702,Cleanup Complete, No Longer Assigned,354 CES/CC,Unknown,64.645013,-147.073145,NAD83
24371,107.26.014,199331X001401,1074,LUST,Eielson AFB - Wellhouse Bldg 3408,; ,Eielson AFB,Fairbanks North Star,AK,99702,Cleanup Complete, No Longer Assigned,354 CES/CC,Unknown,64.67028,-147.0789,
24373,410.26.010,1.99332E+12,1075,LUST,AKANG - Kotzebue OMS- Alaska Army National Guard Armory,605 3rd Ave.; ,Kotzebue,Northwest Arctic,AK,99752,Cleanup Complete, No Longer Assigned,Alaska Army National Guard Attn AKNG ARE,Unknown,66.898315,-162.596558,NAD27
24374,108.26.021,199331X007101,1076,LUST,Fort Wainwright - Bldg 3595 Power Plant UST,S. of Bldg. 352 N.W.; ,Fort Wainwright,Fairbanks North Star,AK,99703,Cleanup Complete, No Longer Assigned,US Army Directorate of Public Works,Unknown,64.82622,-147.649513,NAD83
24376,2100.26.036.19,1.99121E+12,1412,LUST,Lake Hood Tie Down 711,Lake Hood,Anchorage,Anchorage,AK,99501,Cleanup Complete, No Longer Assigned,Claude G. Rick,Unknown,61.183253,-149.962752,
24378,100.26.075,1.99331E+12,1077,LUST,Chena Pump Box Boy,1/4 Mile Chena Pump Road; ,Fairbanks,Fairbanks North Star,AK,99701,Cleanup Complete, No Longer Assigned,Global Finance & Investment,Unknown,64.84877,-147.86707,
24380,108.26.027,199331X013304,1079,LUST,Fort Wainwright - Bldg 2080,Adjacent to Hangars 7 & 8; ,Fort Wainwright,Fairbanks North Star,AK,99703,Cleanup Complete, No Longer Assigned,US Army Directorate of Public Works,Unknown,64.831111,-147.597682,NAD83
24381,108.26.026,199331X013301,1080,LUST,Fort Wainwright - Bldg 3015 Pest. Storage DPW,Montgomery Road; ,Fort Wainwright,Fairbanks North Star,AK,99703,Cleanup Complete, No Longer Assigned,US Army Directorate of Public Works,Unknown,64.821106,-147.625244,NAD27
24382,108.26.012,199331X013305,1081,LUST,Fort Wainwright - Bldg 1060,; ,Fort Wainwright,Fairbanks North Star,AK,99703,Cleanup Complete, No Longer Assigned,US Army Directorate of Public Works,Unknown,64.842377,-147.614444,NAD83
24385,1513.26.012,1.99311E+12,1196,LUST,"Cameron Plumbing & Heating, Incorporated",1850 Crest Street; ,Juneau,Juneau,AK,99801,Cleanup Complete, No Longer Assigned,"Cameron Plumbing & Heating, Inc.",Unknown,58.3604,-134.5743,NAD83
24387,107.26.023,199431X018101,1112,LUST,Eielson AFB - Bldg 1176,; ,Eielson AFB,Fairbanks North Star,AK,99702,Cleanup Complete, No Longer Assigned,354 CES/CC,Unknown,64.670227,-147.078858,NAD27
24388,151.26.024,199431X020306,1118,LUST,Clear AFS - Bldg 253,"Tanks 625, 630, 631",Clear,Yukon Koyukuk,AK,99704,Cleanup Complete, No Longer Assigned,Department Of The Air Force,Unknown,64.291491,-149.164461,WGS84
24390,225.26.004,1.99331E+12,1084,LUST,FAA - Lake Minchumina UST 57-A-04,; ,Lake Minchumina,Yukon Koyukuk,AK,99757,Cleanup Complete, No Longer Assigned,Federal Aviation Administration,Unknown,63.882751,-152.312134,NAD27
24391,225.26.001,1.99331E+12,1085,LUST,FAA - Lake Minchumina UST 57-A-05,; ,Lake Minchumina,Yukon Koyukuk,AK,99757,Cleanup Complete, No Longer Assigned,Federal Aviation Administration,Unknown,63.882751,-152.312134,NAD27
24392,225.26.002,1.99331E+12,1086,LUST,FAA - Lake Minchumina Bldg 604,Building 604,Lake Minchumina,Yukon Koyukuk,AK,99757,Cleanup Complete, No Longer Assigned,Federal Aviation Administration,Unknown,63.882751,-152.312134,NAD27
24394,"740.26.004, 740.26.002",1.99331E+12,1088,LUST,BLM Fire Service Heliport Ft. Yukon,Heliport; ,Fort Yukon,Yukon Koyukuk,AK,99740,Cleanup Complete, No Longer Assigned,Alaska Fire Service BLM,Unknown,66.564697,-145.273804,NAD27
24395,225.26.003,1.99331E+12,1089,LUST,FAA - Lake Minchumina Bldg 106,; ,Lake Minchumina,Yukon Koyukuk,AK,99757,Cleanup Complete, No Longer Assigned,Federal Aviation Administration,Unknown,63.882751,-152.312134,NAD27
24396,102.26.091,1.99331E+12,1091,LUST,"Earth Movers of Fairbanks, Inc.",925 Aurora Drive; ,Fairbanks,Fairbanks North Star,AK,99709,Cleanup Complete, No Longer Assigned,"Earth Movers Of Fairbanks, Inc.",Unknown,64.85255,-147.75839,
24398,100.26.122,1.99331E+12,1093,LUST,FNSB - Steese Volunteer Fire Station #1,500 Farmers Loop Rd.; ,Fairbanks,Fairbanks North Star,AK,99712,Cleanup Complete, No Longer Assigned,FNSB - Fairbanks North Star Borough,Unknown,64.89233,-147.68332,
24399,102.26.092,1.99331E+12,1094,LUST,Vend-Alaska,1890 Marika road; ,Fairbanks,Fairbanks North Star,AK,99709,Cleanup Complete, No Longer Assigned,Vend Alaska,Unknown,64.855,-147.76517,
24402,151.26.022,199431X020305,1122,LUST,Clear AFS - Bldg 118,USTs 628 and 629,Clear,Yukon Koyukuk,AK,99704,Cleanup Complete, No Longer Assigned,Department Of The Air Force,Unknown,64.229184,-149.182464,WGS84
24403,151.26.001,199431X020304,1123,LUST,Clear AFS - Bldg 200,; ,Clear,Yukon Koyukuk,AK,99704,Cleanup Complete, No Longer Assigned,Department Of The Air Force,Unknown,64.336059,-149.162964,NAD27
24404,150.26.023,1.99431E+12,1126,LUST,Denali Air - McKinley Airstrip,Mile 229 of the Parks Highway,Healy,Yukon Koyukuk,AK,99743,Cleanup Complete, No Longer Assigned,R.D. Rosso,Unknown,62.769989,-150.053223,NAD27
24405,102.26.109,1.99531E+12,1138,LUST,Pacific Movers,3420 Industrial Avenue; ,Fairbanks,Fairbanks North Star,AK,99707,Cleanup Complete, No Longer Assigned,Denali Transportation Corp.,Unknown,64.81554,-147.75419,
24407,100.26.099,1.99331E+12,1100,LUST,"Northland Wood Products, Inc.",4000 South Cushman; ,Fairbanks,Fairbanks North Star,AK,99701,Cleanup Complete, No Longer Assigned,Northland Wood Products,Unknown,64.80306,-147.70439,
24408,150.26.021,1.99431E+12,1101,LUST,ARRC - Cantwell Section,ARR mile 319.5; ,Cantwell,Yukon Koyukuk,AK,99729,Cleanup Complete, No Longer Assigned,Alaska Railroad Corporation ARRC,Unknown,63.3912,-148.95309,NAD83
24410,107.26.024,199431X015201,1103,LUST,Eielson AFB - Bldg 1302,; ,Eielson AFB,Fairbanks North Star,AK,99702,Cleanup Complete, No Longer Assigned,354 CES/CC,Unknown,64.670227,-147.078858,NAD27
24411,107.26.025,199431X015202,1104,LUST,Eielson AFB - Bldg 1311,Cargain Road; ,Eielson AFB,Fairbanks North Star,AK,99702,Cleanup Complete, No Longer Assigned,354 CES/CC,Unknown,64.670227,-147.078858,NAD27
24414,100.26.134,1.99431E+12,1107,LUST,"NOAA - Site#7 Tank 12-13,E Mini Tract",1300 Eisele Road; ,Fairbanks,Fairbanks North Star,AK,99712,Cleanup Complete, No Longer Assigned,"US Department of Commerce NOAA - NESDIS (National Environmental Satellite, Data, and Information Service)",Unknown,64.97854,-147.5049,
24415,100.26.136,1.99431E+12,1108,LUST,"NOAA - Site#5 Tank 10,Incinerat. Bldg",1300 Eisele Road; ,Fairbanks,Fairbanks North Star,AK,99712,Cleanup Complete, No Longer Assigned,"US Department of Commerce NOAA - NESDIS (National Environmental Satellite, Data, and Information Service)",Unknown,64.97846,-147.50571,
24416,100.26.135,1.99431E+12,1109,LUST,"NOAA - Site#8 Tank 14, 26M2 Antennae",1300 Eisele Road; ,Fairbanks,Fairbanks North Star,AK,99712,Cleanup Complete, No Longer Assigned,"US Department of Commerce NOAA - NESDIS (National Environmental Satellite, Data, and Information Service)",Unknown,64.97844,-147.5065,
24417,1508.26.005,1.99311E+12,1200,LUST,Charlies Repair Service (formerly 2nd Ave Auto),355 Second Avenue; ,Haines,Haines,AK,99827,Cleanup Complete, No Longer Assigned,"DEG, Inc.",Unknown,59.235809,-135.444946,NAD27
24418,1526.26.002,1.99011E+12,1166,LUST,Skagway AT&T,2nd and Main St.; ,Skagway,Skagway Yakutat Ango,AK,99840,Cleanup Complete, No Longer Assigned,"AT&T, Inc.",Unknown,59.455138,-135.321126,NAD83
24419,100.26.130,1.99431E+12,1110,LUST,"NOAA - Site#1 Tank 1-4,Generator Bldg",1300 Eisele Road; ,Fairbanks,Fairbanks North Star,AK,99712,Cleanup Complete, No Longer Assigned,"US Department of Commerce NOAA - NESDIS (National Environmental Satellite, Data, and Information Service)",Unknown,64.9786,-147.50341,
24420,100.26.133,1.99431E+12,1111,LUST,"NOAA - Site#2 Tank 5-6,So. of Gilmore",1300 Eisele Road; ,Fairbanks,Fairbanks North Star,AK,99712,Cleanup Complete, No Longer Assigned,"US Department of Commerce NOAA - NESDIS (National Environmental Satellite, Data, and Information Service)",Unknown,64.97855,-147.50411,
24425,151.26.002,199431X020301,1121,LUST,Clear AFS - Bldg 85,; ,Clear,Yukon Koyukuk,AK,99704,Cleanup Complete, No Longer Assigned,Department Of The Air Force,Unknown,64.336059,-149.162964,NAD27
24426,100.26.126,1.99431E+12,1124,LUST,Civil Air Patrol Hangar - FIA,3855 University Ave.; ,Fairbanks,Fairbanks North Star,AK,99709,Cleanup Complete, No Longer Assigned,Civil Air Patrol Real Estate Manager,Unknown,64.81281,-147.84395,
24427,100.26.128,1.99431E+12,1125,LUST,Joyce Property,2951 South Geo. Parks Hwy; ,Fairbanks,Fairbanks North Star,AK,99709,Cleanup Complete, No Longer Assigned,W.A. Joyce OR Katherine Thomas,Unknown,64.84725,-147.93932,
24428,100.26.096,1.99431E+12,1127,LUST,Currys Corner,660 Old Steese Hwy; ,Fairbanks,Fairbanks North Star,AK,99712,Cleanup Complete, No Longer Assigned,Patrick C. Weaver,Unknown,64.88878,-147.62533,
24429,102.26.100,1.99431E+12,1128,LUST,"Texaco - 1200 Noble Street, Former",1200 Noble Street; ,Fairbanks,Fairbanks North Star,AK,99701,Cleanup Complete, No Longer Assigned,"Loop Services, Inc.",Unknown,64.83834,-147.7117,
24430,100.26.121,1.99131E+12,1257,LUST,FNSB - North Star Volunteer Fire Dept Station #5,3477 Old Richardson Hwy,North Pole,Fairbanks North Star,AK,99705,Cleanup Complete, No Longer Assigned,FNSB - Fairbanks North Star Borough,Unknown,64.71026,-147.15671,
24431,2110.26.006,1.99721E+12,1258,LUST,Old Time Grocery #3,Hightower Road,Girdwood,Anchorage,AK,99587,Cleanup Complete, No Longer Assigned,Old Time Grocery Inc.,Unknown,60.962498,-149.134077,NAD83
24432,100.26.123,1.99331E+12,1259,LUST,FNSB - North Star Volunteer Fire Dept. Station #1,2358 Bradway Road,North Pole,Fairbanks North Star,AK,99705,Cleanup Complete, No Longer Assigned,FNSB - Fairbanks North Star Borough,Unknown,64.806206,-147.408638,WGS84
24437,100.26.139,1.99531E+12,1132,LUST,Chevron - Mikes University,3245 College Road; ,Fairbanks,Fairbanks North Star,AK,99709,Cleanup Complete, No Longer Assigned,Mike's University Chevron Service,Unknown,64.85822,-147.7949,
24443,102.26.113,1.99531E+12,1139,LUST,Tesoro - Northstore #107,1637 College Road; ,Fairbanks,Fairbanks North Star,AK,99701,Cleanup Complete, No Longer Assigned,Tesoro Refining and Marketing Company,Unknown,64.86267,-147.75152,
24446,2100.26.321,1.99721E+12,2666,LUST,MOA - Russian Jack Greenhouse,4800 DeBarr Road,Anchorage,Anchorage,AK,99501,Cleanup Complete, No Longer Assigned,Municipality of Anchorage,Unknown,61.208698,-149.786277,NAD83
24447,2215.26.001,1.99024E+12,1295,LUST,Alascom ACS Cordova,4438 Lake Ave,Cordova,Valdez Cordova,AK,99574,Cleanup Complete, No Longer Assigned,"AT&T, Inc.",Unknown,60.3234,-145.4527,
24449,1516.26.007,1.99513E+12,1251,LUST,76 Products Company Service Station #6263,2536 Tongass Ave.,Ketchikan,Ketchikan Gateway,AK,99901,Cleanup Complete, No Longer Assigned,Tesoro Refining and Marketing Company,Unknown,55.349972,-131.675501,NAD83
24450,102.26.112,1.99531E+12,1142,LUST,Lowell-Maher Co. Maintenance Bldg.,1885 Marika Road; ,Fairbanks,Fairbanks North Star,AK,99701,Cleanup Complete, No Longer Assigned,Lowell-maher Co.,Unknown,64.85435,-147.76686,
24451,100.26.149,1.99531E+12,1143,LUST,FIA - Former Forty Mile Air,6262 Old Airport Way; ,Fairbanks,Fairbanks North Star,AK,99706,Cleanup Complete, No Longer Assigned,State of Alaska - ADOTPF DES-Design / Engineering Svcs,Unknown,64.82123,-147.85827,
24452,100.26.148,1.99531E+12,1144,LUST,FIA - Matomco (Formerly),Fairbanks Airport; ,Fairbanks,Fairbanks North Star,AK,99706,Cleanup Complete, No Longer Assigned,State of Alaska - ADOTPF DES-Design / Engineering Svcs,Unknown,64.81236,-147.88123,
24453,100.26.147,1.99531E+12,1145,LUST,FIA - Float Pond Berth #83,FIA Float Pond Berth #83; ,Fairbanks,Fairbanks North Star,AK,99706,Cleanup Complete, No Longer Assigned,State of Alaska - ADOTPF DES-Design / Engineering Svcs,Unknown,64.82183,-147.83722,
24454,100.26.146,1.99531E+12,1146,LUST,Chena Marina Subdivision Hanger,1092 Dolphin Way,Fairbanks,Fairbanks North Star,AK,99707,Cleanup Complete, No Longer Assigned,Don Blanc,Unknown,64.81861,-147.91519,
24455,150.26.020,1.99531E+12,1147,LUST,McKinley Mercantile,1.5 mile Denali Park Road; PO Box 87,Denali Park,Yukon Koyukuk,AK,99755,Cleanup Complete, No Longer Assigned,ARA Denali Park Hotels,Unknown,63.733317,-148.912588,NAD83
24458,108.26.040,199531X034801,1150,LUST,Fort Wainwright - Bldg 1191 Landfill garage,River Road; ,Fort Wainwright,Fairbanks North Star,AK,99703,Cleanup Complete, No Longer Assigned,US Army Directorate of Public Works,Unknown,64.821106,-147.625244,NAD27
24460,108.26.038,199531X034805,1152,LUST,Fort Wainwright - Bldg 4051 Comm. Warehouse,Off Gaffney Rd. near gate; ,Fort Wainwright,Fairbanks North Star,AK,99703,Cleanup Complete, No Longer Assigned,US Army Directorate of Public Works,Unknown,64.821106,-147.625244,NAD27
24463,100.26.086,1.99231E+12,1252,LUST,Aversa Enterprises,255 Farmers Loop Road,Fairbanks,Fairbanks North Star,AK,99710,Cleanup Complete, No Longer Assigned,William T Aversa,Unknown,64.86977,-147.6733,
24464,2100.26.087,1.99521E+12,1254,LUST,Tesoro - Northstore #55,545 Muldoon Road,Anchorage,Anchorage,AK,99503,Cleanup Complete, No Longer Assigned,Tesoro Refining and Marketing Company,Unknown,61.2171,-149.733,
24466,2100.26.036.19,1.99121E+12,1403,LUST,Lake Hood Tie Down 513,Lake Hood,Anchorage,Anchorage,AK,99501,Cleanup Complete, No Longer Assigned,Dale E. Wagner,Unknown,61.182858,-149.959445,
24467,2100.26.036.19,1.99121E+12,1405,LUST,Lake Hood Tie Down 523,Lake Hood,Anchorage,Anchorage,AK,99501,Cleanup Complete, No Longer Assigned,Robert W. Labelle,Unknown,61.181598,-149.960665,
24468,108.26.037,199531X034806,1155,LUST,Fort Wainwright - Bldg 4110A Skating Rink,Off Neely Road; ,Fort Wainwright,Fairbanks North Star,AK,99703,Cleanup Complete, No Longer Assigned,US Army Directorate of Public Works,Unknown,64.821106,-147.625244,NAD27
24470,No file num,1.99631E+12,1157,LUST,FAA - FIA - Air Surveilance Radar 8,Fairbanks Int. Airport; ,Fairbanks,Fairbanks North Star,AK,99709,Cleanup Complete, No Longer Assigned,Federal Aviation Administration,Unknown,64.802517,-147.762149,WGS84
24473,102.26.118,1.99631E+12,1160,LUST,ARRC - Industrial Area - Block N,Between Minnie/Charles St; ,Fairbanks,Fairbanks North Star,AK,99701,Cleanup Complete, No Longer Assigned,Alaska Railroad Corporation ARRC,Unknown,64.85166,-147.73251,
24477,102.26.123,1.99631E+12,1164,LUST,Tesoro - Northstore #106,2301 S. Cushman St.; ,Fairbanks,Fairbanks North Star,AK,99701,Cleanup Complete, No Longer Assigned,Tesoro Refining and Marketing Company,Unknown,64.82637,-147.71042,
24478,1526.26.001,1.98911E+12,1165,LUST,Skagway Westours Bus Facility,East 9th or 10th between Spring Street and Broadway,Skagway,Skagway Yakutat Ango,AK,99840,Cleanup Complete, No Longer Assigned,Gray Line of AK - Holland America Line - Westours,Unknown,59.456963,-135.309748,NAD83
24479,1521.26.001,1.99013E+12,1167,LUST,Petersburg Airport Terminal Bldg,Airport Road,Petersburg,Wrangell Petersburg,AK,99833,Cleanup Complete, No Longer Assigned,Alaska Airlines,Unknown,56.8125,-132.955444,NAD27
24481,2100.26.036.19,1.99121E+12,1418,LUST,Lake Hood Tie Down 804,Lake Hood,Anchorage,Anchorage,AK,99501,Cleanup Complete, No Longer Assigned,Thomas C Lipps,Unknown,61.182379,-149.964942,
24482,2100.26.036.19,1.99121E+12,1420,LUST,Lake Hood Tie Down 809,Lake Hood,Anchorage,Anchorage,AK,99501,Cleanup Complete, No Longer Assigned,"Ron Hayes/wilderness North, Inc.",Unknown,61.183048,-149.964615,
24483,2100.26.036.19,1.99121E+12,1422,LUST,Lake Hood Tie Down 819,Lake Hood,Anchorage,Anchorage,AK,99501,Cleanup Complete, No Longer Assigned,Leonard Yuknis,Unknown,61.184442,-149.964147,
24484,2100.26.036.19,1.99121E+12,1401,LUST,Lake Hood Tie Down 506,Lake Hood,Anchorage,Anchorage,AK,99501,Cleanup Complete, No Longer Assigned,Leonard D. Ferucci,Unknown,61.181962,-149.959013,
24485,1529.26.001,1.99013E+12,1168,LUST,Wrangell Airport Terminal Blg,Lot 6C Block 100Wrangell Airport,Wrangell,Wrangell Petersburg,AK,99929,Cleanup Complete, No Longer Assigned,Alaska Airlines,Unknown,56.485305,-132.380383,WGS84
24486,1513.26.002,1.99111E+12,1169,LUST,Aero Services Incorporated,"""F""Gate, 9203 Shell Simmons Drive Juneau International Airport",Juneau,Juneau,AK,99801,Cleanup Complete, No Longer Assigned,"Trajen Flight Support, LP, dba Aero Services, Inc.",Unknown,58.301941,-134.419678,NAD27
24487,1516.26.001,1.99113E+12,1170,LUST,Temsco Helicopters  Penninsula Point Facility,5411 N. Tongass Highway; ,Ketchikan,Ketchikan Gateway,AK,99901,Cleanup Complete, No Longer Assigned,"Temsco Helicopters, Inc.",Unknown,55.342194,-131.645996,NAD27
24488,1516.26.002,1.99113E+12,1171,LUST,Temsco Helicopters,5411 N. Tongass; ,Ketchikan,Ketchikan Gateway,AK,99901,Cleanup Complete, No Longer Assigned,"Temsco Helicopters, Inc.",Unknown,55.342194,-131.645996,NAD27
24489,1513.26.003,1.99111E+12,1172,LUST,11 mile Communications Site,11 mile Glacier Highway; ,Juneau,Juneau,AK,99801,Cleanup Complete, No Longer Assigned,"AT&T, Inc.",Unknown,58.301941,-134.419678,NAD27
24490,1513.26.004,1.99111E+12,1173,LUST,"Juneau Dairies District, Incorporated",8403 Airport Blvd.,Juneau,Juneau,AK,99801,Cleanup Complete, No Longer Assigned,Juneau Dairies District Inc.,Unknown,58.359046,-134.569494,WGS84
24492,1525.26.001,1.99112E+12,1175,LUST,Sitka Earth Station,101 Lincoln Street; ,Sitka,Sitka,AK,99835,Cleanup Complete, No Longer Assigned,"AT&T, Inc.",Unknown,57.05304,-135.329956,NAD27
24494,1513.26.006,1.99111E+12,1177,LUST,"ERA Helicopters, Juneau","6910 North Douglas Hwy.; aka, Livingston Copters",Juneau,Juneau,AK,99801,Cleanup Complete, No Longer Assigned,"ERA FBO, LLC",Unknown,58.331913,-134.498024,WGS84
24495,1508.26.001,1.99111E+12,1178,LUST,Bigfoot Auto Service Incorporated,987 Haines Highway; 1-1/4 mile Haines Hwy.; P.O. Box 150,Haines,Haines,AK,99827,Cleanup Complete, No Longer Assigned,Bigfoot Auto Service Inc.,Unknown,59.235392,-135.466994,WGS84
24500,1540.26.001,1.99213E+12,1181,LUST,Northern Bus Company Incorporated,Eichner Way off of Mile 4.5 North Tongass Hwy,Ward Cove,Ketchikan Gateway,AK,99928,Cleanup Complete, No Longer Assigned,Barber & Eichner,Unknown,55.378052,-131.726386,NAD83
24501,1513.26.008,1.99211E+12,1182,LUST,Juneau Ready Mix Incorporated,5717 Glacier Highway; POB 020270,Juneau,Juneau,AK,99801,Cleanup Complete, No Longer Assigned,Juneau Ready Mix Inc.,Unknown,58.301941,-134.419678,NAD27
24502,1525.26.003,1.99212E+12,1183,LUST,Mud Bay Communication Site,Mud Bay; east shore Kruzof Island,Sitka,Sitka,AK,99835,Cleanup Complete, No Longer Assigned,"AT&T, Inc.",Unknown,57.05304,-135.329956,NAD27
24503,1500.26.001,1.99212E+12,1184,LUST,Angoon Oil and Gas Company,Box 126; ,Angoon,Skagway Yakutat Ango,AK,99820,Cleanup Complete, No Longer Assigned,Angoon Oil & Gas Company,Unknown,57.502992,-134.585623,NAD83
24504,1525.26.004,1.99212E+12,1185,LUST,Hames Market Center - Sitka,210 Baranof Street; ,Sitka,Sitka,AK,99835,Cleanup Complete, No Longer Assigned,Hames Corporation,Unknown,57.05304,-135.329956,NAD27
24505,1513.26.009,1.99211E+12,1187,LUST,NC Machinery Company,8550 Airport Blvd; ,Juneau,Juneau,AK,99801,Cleanup Complete, No Longer Assigned,N. C. Machinery Co.,Unknown,58.301941,-134.419678,NAD27
24507,1513.26.010,1.99211E+12,1189,LUST,Temsco Helicopters,1650 Mapleaden Way; ,Juneau,Juneau,AK,99801,Cleanup Complete, No Longer Assigned,"Temsco Helicopters, Inc.",Unknown,58.35701,-134.560543,NAD83
24509,1521.26.002,1.99312E+12,1191,LUST,"Icicle Seafoods, Incorporated -  Petersburg Fish",411 North Nordic Drive; ,Petersburg,Wrangell Petersburg,AK,99833,Cleanup Complete, No Longer Assigned,"Icicle Seafoods, Inc.",Unknown,56.8125,-132.955444,NAD27
24512,120.26.015,2.00133E+12,2727,LUST,J-L Ventures,2887 Alaska Highway,Delta Junction,Southeast Fairbanks,AK,99737,Cleanup Complete, No Longer Assigned,Nistler Enterprises,Unknown,64.027458,-145.693675,NAD83
24513,2332.26.016,2.00023E+12,2743,LUST,"Seward, City of-Sewer Lift Station #6",SMIC200 Nash Road,Seward,Kenai Peninsula,AK,99664,Cleanup Complete, No Longer Assigned,City of Seward,Unknown,60.086239,-149.351843,NAD83
